restaurant_id,date,review_id,stars,text,Sentiment
ch659,5/30/2014,revch1929,5,"5 stars for: food, drink, decor, ambiance, and Andy! First time meeting the owner but he was awesome. My friend that had an event at this restaurant introduced him and he was accommodating not only to her, but a lot of the guests. I overheard a lot of people calling out to say hello to him. I wish this place well, because it seems like everyone, staff and clientele are all happy in there.",positive
ch659,5/30/2014,revch1930,3,This place is beyond cute! But service is very limited here. We are celebrating a birthday party and only half of the table go to order their food :( I decided on the crab & spinach dip as an appetizer and it was okay. For my entree I got the Jambalaya and the rice was way too watery. My friend had the zucchini and those were delicious. Their happy hour was great and overall it was a good experience. Just wished the food was amazing.,negative
ch659,5/28/2014,revch1931,5,"We came for date night to try something new. Great food! Great atmosphere! Great service! The creme brûlée is heavenly.



We will be back for sure.",positive
ch659,5/26/2014,revch1932,4,5/25/2014 - Party of 3. We enjoyed our dinner and drinks... Braised Beef Ribs - Pretty Tasty  & Spicy Seafood Pasta - Just OK. Staff was on point most of the time.. We would go back..,positive
ch659,5/24/2014,revch1933,5,"Went here for the first time. Spontaneous date night. The ambience is original and pleasant. My love and I decided to go ""tapas"" style with their appetizers, which we were happy we did. The crispy gnocchi is must try. Also our server Tyler was excellent, very attentive without being too much. Overall an excellent night out. We will be returning again very soon.",positive
ch659,5/24/2014,revch1934,5,"Just a real nice, chill place to eat, drink and hang out with friends. Nice vibes going on here!!",positive
ch659,5/24/2014,revch1935,4,Great spot for a casual dinner or drinks. Good atmosphere. Good menu. Good prices. Menu is a bit small but you sacrifice quantity for great quality. The gnocchi is delicious. And any of the pasta dishes are fantastic. Definitely a new neighborhood favorite spot for date nights.,positive
ch659,5/24/2014,revch1936,5,"My boyfriend and I dined at this restaurant this evening for the first time, and we loved it! It's a quaint little Victorian style restaurant with amazing service and a great food/drink selection. We ordered the spaghetti bacon and mushroom with cream sauce, and the Cajun pasta which was both so delicious that we couldn't help but share! I also had a raspberry mojito which made me feel like I was on a beach in Tahiti. Yum! This is a must try!",positive
ch659,5/23/2014,revch1937,1,"What a shame... I wanted to love The Sparklings primarily because the decor is beautiful and it's a stylish restaurant in the Southwest. That being said, the food was atrocious. This was like one of those Hell's Kitchen episodes where Gordon Ramsay attempts to tell the owner how horrible his food is, and the owner is consistently in denial. We found the jambalaya particularly awful- soggy, bland, and without inspiration. The menu was unfocused and we will, unfortunately, not return.",negative
ch659,5/23/2014,revch1938,5,This place is amazing. Fancy food for really good prices. You can walk in with shorts and a tshirt on but it looks so nice! Food is also super awesome. Bartender I had was Ray. He was super. :),positive
ch659,5/23/2014,revch1939,5,"Beautiful interior, food is amazing and reasonably priced. Late night bartender Ray makes beautiful cocktails.",positive
ch659,5/19/2014,revch1940,4,"This place is really good! Like others have said, the decor is awesome. The chandelier is beautiful. Went tonight with my parents and husband. The restaurant wasn't full at all. Our waiter, Jason, was great. He was very personable and attentive. The food was good. We got the bacon & dates wrapped meatballs, gorgonzola flatbread with honey, and seared diver scallops appetizers. The flatbread was not crispy, it was chewy, and a little on the oily side. It wasn't bad, just not what we were expecting. Our entrees were the cajun chicken and shrimp pasta, jambalaya, spicy seafood pasta, and pan-seared atlantic salmon. They were all very tasty. No complaints. Definitely coming back.",positive
ch659,5/18/2014,revch1941,5,This place is amazing! It's my absolute favorite lunchtime restaurant. The Gorgonzola flatbread with honey is outstanding. Lots of choices for vegetarians. My boyfriend and friends love the bacon wrapped meatballs. The waiters here are very nice and pleasant. This place should be way more busy with the quality of food that you get.,positive
ch659,5/18/2014,revch1942,5,"I have been wanting to go here for months and I finally went with my bf. It was a Friday night 11:30pm. I was pretty surprised that this place stays open until 3am (its really awesome for a local restaurant) When we walked we were promptly greeted and seated.

Ambience:
The ambience is so cute, very grand and quaint at the same time. I love the mismatch motif. It's nothing I've ever seen before in Vegas. The Sparklings is like Alice in Wonderland meets Breakfast at Tiffany's. They played current EDM at the bar (where we sat at). 

Food:
We ordered the portobello fries and garlic truffle fries for an appetizer then ordered the spaghetti in cream sauce and a cheesesteak sandwich. For dessert we ordered the cheese cake. The pasta was perfectly al dente and the sauce was savory. The sandwich was served with a salad and it was succulent and juicy. 

Service: 
Everyone on staff was very hospitable. Our server was Ray the bartender. I don't know where to begin with how great Ray was. He made sure our drinks were always topped off and always checked up on us. I mentioned that it was my bf's birthday, nonchalantly, when we ordered our drinks at the beginning of dinner and when our dessert came out he put a candle on our cheesecake (little cues like that win me over; attention to detail). When my bf and I finished our lovely meal we sat at the bar and enjoyed a couple drinks. We had a wonderful time conversing with Ray. He is truly a wonderful bartender and a beautiful soul.

Overall:
Came for the experience and stayed for the service. 

The Sparklings is a must for Vegas...Go!",positive
ch659,5/5/2014,revch1943,5,"Food is amazing.  I have eaten here several times but find it disconcerting that their menu isn't available online.  It's 2014 sparklings, get with the times.  Sometimes I want to get food after a long day of work but have to get it elsewhere because they don't have an online menu where I can order and pick up to take home.  Btw, I miss the short rib they used to have.  Gnocchi is killer though",positive
ch659,5/5/2014,revch1944,5,"Found this on Yelp. There is a disconnect between the exterior and interior design, but that is to be expected off the strip. The interior is chabby chic and extremely cute! It was surprisingly empty on a Friday night. They have areas for more intimate private parties as well. We had a great waiter, attentive and friendly. The food was pretty good. My friends had a veggie sandwich and a shrimp poboy. They loved it. The spinach crab dip was pretty good & the gnocchi was awesome!! The only disappointment was the clam chowder, it was just ok..nothing great.",positive
ch659,4/29/2014,revch1945,5,"Love this restaurant, my friends and I come at least once a week. I usually get their grilled octopus, steak salad, sweet potato fries, and scallops. The grilled octopus is really tender and is flavorful. And not to mention Andy is always welcoming!",positive
ch659,4/27/2014,revch1946,5,Had a great bartender. Great food. The turkey and cranberry blew my mind. I felt underdressed in a t shirt and jeans.  Love that I can get a little bit more dressed up for dinner and not have to break the bank. The happy hour is awesome. We had three drinks and two entrees and our bill was $33! Defiantly will be going back.,positive
ch659,4/27/2014,revch1947,5,"The service was stellar, this drinks stiff, and the food superb.   The crispy gnocchi was stellar.",positive
ch659,4/27/2014,revch1948,5,Great food!! beautiful resturant... Great service/cocktails made the right way very impressed bacon wrapped meatballs were awesome,positive
ch659,4/25/2014,revch1949,5,"We found this place from yelp and I was really impressed. We had two different gnocchi appetizer and the jambalaya. They are all really flavorful and I like the chicken and the shrimp in the jambalaya most as they are very tender and juicy. 

The decor is definitely very nice and our waiter is exceptional. Definitely coming back if I am local.

I choose this place any time over the comparable chains for more interesting menu, higher food quality, more trendy decor and better services.",positive
ch659,4/24/2014,revch1950,5,"We came here to meet up with our Vegas peeps who are regulars here. Right when we entered through the door, we were greeted by the staff. We made our way to the bar and ordered the Moscow Mule. It was delicious and came in a cute copper mug. The bartender was attentive. We also ordered meatball marinara, fried portobello mushrooms, and flatbread with grapes and cheese from the happy hour menu; all were delicious. I would come back for drinks, food, and service.",positive
ch659,4/22/2014,revch1951,5,"Food was great! Service was spectacular! We had a birthday dinner here and they set us up in a private room. The decor is quaint and cute.  Loved the steak and Chicken Cajun shrimp, delicious! They made my son feel so special on his bday! We will be back for many more dinners.",positive
ch659,4/22/2014,revch1952,5,"Trendy and classy decoration in this newly opened restaurant. The same owner of Oyshi sushi. Very spacious dinning area, bar lounge, and private rooms. Great cocktails, Happy hour with 30% off everyday from 5-10 pm. Reasonable price. Tasty ribeye and flat bread with honey.",positive
ch659,4/20/2014,revch1953,4,"Great staff, great food, awesome happy hour, cute atmosphere.. minus the bad music. Gone a few times and it's SO quite and awkward with the bad elevator music they play.  Even the staff complained about while we were there. Livin it up a little guys, especially in the bar ;p",positive
ch659,4/18/2014,revch1954,5,Wonderful amazing food. Atmosphere is excellent! Service was awesome.   Will definitely come back!,positive
ch659,4/18/2014,revch1955,3,"This is--by far--the coolest-looking place in the area.  The designer deserves five stars because it's a wonderful amalgam of chic and traditional.  It's really fun and a good place for a quiet first date.

The food is fair--slight better than The Sizzler with a wine list to match.  The scallops were over-cooked and the pasta dishes were unremarkable.  Even the chocolate cake was pretty average.  None of it's bad but unless you want to impress someone with the vibe I wouldn't say it's place worth going to more than once.",negative
ch659,4/16/2014,revch1956,5,"Great restaurant with a modern decor located about 15-20 min away from the strip. We came here during the day time and it was surprisingly quiet and almost empty (a few patrons were in the restaurant). We were greeted by an awesome waiter named Jason and his service was superb.

Tasted the prime rib which was by far the best prime rib I've ever had. It was very tender and almost melted like butter in my mouth. Their crab spinach cheese dip which was also delicious. As far as their Jumbalaya, it was a bit too salty.

Moderately priced. Overall great, I'd like to come to this restaurant again and try more of what they have on their menu.",positive
ch659,4/15/2014,revch1957,4,"Really cool addition to the southwest.  There are some excellent items on the menu.  I remember the bacon wrapped meatballs, never had that before in a restaurant.  I've had a lot of things wrapped in bacon, but never a meatball.  It was a nice touch.

Everyone will appreciate the interior of this restaurant.  It's spacious enough where you can have a big party and still feel private.",positive
ch659,4/12/2014,revch1958,4,"Great contemporary place to visit off the strip. Very attentive service. 

Food was good, but would prefer to come back for appetizers and drinks instead of entrees. 

Great pricing!",positive
ch659,4/11/2014,revch1959,4,"Hidden gem! For the time being anyway. It's not what you would expect (especially if you've been to the restaurant that was previously in this space), but you'll be pleasantly surprised! The decor is really cute, food is great and service is excellent. We've been here several times and enjoyed our meal every time.

Highlights are the salmon crostini, lobster bruschetta, meatballs, and spaghetti with mushroom and bacon.",positive
ch659,4/7/2014,revch1960,4,"I live fairly close to this place.  Finally decided to try it out so the wife and I went there on Saturday night.  The decor is awesome, wife and I agree we want our house to look like this!

The menu is decent, nice mix of appetizers and sandwiches and entrees.  We had a beet and apple pizza which was ok, not great and not bad.

I had the club sandwich on the recommendation of the server and it was pretty good.  Wife had a brie and ham sandwich (i think that is what was in it) and she said it was also good.  

There were a lot of families with young kids in there dining which was great, but the place was half empty on a Saturday at 7 pm.   I hope it was an anamoly and that it stays busy.  It is nice to have this place in the neighborhood and i hope it is around for many years to come.  Also, Lagunitas IPA on tap which is nice!",positive
ch659,4/6/2014,revch1961,3,"First of all, the decor in this place is gorgeous.  The detail, the style, all lend to a fancy, yet casual, bordering on hipster-esque, night out on Rainbow Blvd. 

I wanted to steal all of their furniture.  

Other positives include really friendly, but not creepy friendly, waitstaff.  Our food came out almost immediately and water was always timely refilled.

Okay, so, the food...

We ordered the following: diver scallops (appetizer), butternut squash gnocchi (appetizer), tuna tartare (appetizer); and fries.

The diver scallops were perfectly cooked but....there were only 3....and they were small (the rest were fried rice cakes).  The tuna tartare was also delicious but included only a small portion.  But, good execution all around.

The only things I didn't really enjoy were the butternut squash gnocchi and the fries.  You'd expect a sweetness in the butternut squash gnocchi but unfortunately the squash tasted unripe, making the dish a little bland.  The fries also, sadly, tasted a bit uncooked/raw (and cold).  I'm not sure how you mess up fries, but, those suckers needed way more time in the fryer.

Overall, I'd return because I had a great experience.  Some of the food, yes, was a little off, but I have a feeling it will improve.

3.5 Stars.",negative
ch659,4/4/2014,revch1962,5,"Awesome! This place is a hidden gem. Our waitress Crystal was phenomenal :) she recommended the lobster bruschetta, which was delicious!",positive
ch659,4/3/2014,revch1963,4,"The Sparklings really filled a void for sit down dining in Mountains Edge. It's not ""upscale"" but beats many of the quick service places in strip malls. I would rate this as a great place to go on a date because of the atmosphere and prices. 

The menu is Italian mostly but offers sandwiches, steak and sea food. Most menu items are below $18 and are of a decent portion. 

I had a shrimp and chicken pasta my last visit and a plan spaghetti the first time. Both were really tasty, not the best I've had but a good value for the price. 

I haven't gone wrong with any of the appetizers especially the steak salad which has perfectly cooled steak along with sweet apples sliced into the mix. 

So many people who live in the southwest come here time and time again. Don't expect the flavors of Honeysalt, but you'll have a great meal!",positive
ch659,4/1/2014,revch1964,5,"This is definitely a hidden gem off of the strip.  Finally something hip and upscale and you don't have to deal with tourist.  I would have never expected a place like this from the owners of Oyshi and Soyo. Totally different aura and atmosphere from the others. There's a vintage hipster feel with a nice twist on the music.  Definitely a great place to bring a date or to celebrate a birthday with a group of friends. 

Now on to the important stuff. Food :)
We had an array of appetizers to start and ended up sharing a meal. We started with the langosta bruschetta which was to die for. Bread was perfectly crisp and didn't break into pieces when you bit into it. The added mango was a perfect addition to the topping.  We also had the sea scallops which had a little twist to them. Originally, I thought the entire plate was made up of only scallops but was soon to find out that they added crispy rice which when eaten with the scallop was amazing!   We also had the crispy gnocchi with pesto and walnuts which was also good and the fried zucchini. After trying all of the appetizers we could have skipped the zucchini. It wasn't bad but compared to the others it didn't compare. 

Lastly, we had the spicy seafood spaghetti. I am super picky with Italian food because I grew up with an Italian stepfather who could cook up a storm.  But I was so happy with this dish.  The spicy tomato sauce had a great kick and the taste was perfect to what I am used to. Spaghetti was al dente but I actually like it a little harder (if you know what I mean :). We ended this delicious meal with a perfect ending of creme brûlée. Equally as good as the rest.  

Once the word gets out this place is gonna be crazy! Enjoy it while you can. It's only been open for 5 months.  A must try!",positive
ch659,3/31/2014,revch1965,5,"As a party of two, we were seated immediately and received prompt and friendly service.  Had the butternut squash gnocchi, seared scallops, and caesar salad for appetizers.  Had the linguini with clams and the salmon for our entrees.  Had a flourless chocolate cake for dessert.  Every dish was phenomenal.  We got all of this, plus two glasses of wine and a beer, for under 100 bucks.  All around fantastic dining experience; we will be coming back.",positive
ch659,3/26/2014,revch1966,4,Great new place. Some unique food options (both gnocci dishes are great). Good bar service and happy hour.,positive
ch659,3/25/2014,revch1967,5,"Great service , great food, great people.
Try the meatballs, they are great.
The design of the place is orginal and very pleasant.",positive
ch659,3/23/2014,revch1968,5,Great spot! Darnell is wonderful at the bar. Phenomenal place for great food and drinks at a reasonable price and great upscale ambiance!!,positive
ch659,3/22/2014,revch1969,5,"This place is super cozy and has a great modern feel to it. I love how there are comfortable couches you sit on while you are having your meal. 

The service was really great and I'm so happy that they were very attentive. 

The food was great and loved the overall experience here.",positive
ch659,3/21/2014,revch1970,3,"on my updated review I am deducting a star.  They are open for lunch but have no lunch menu, specials, etc.  Same menu as dinner, which is too pricy for lunch considering every restaurant close by has specials.  They also charge way to much for a ice tea, $3.50 really?  They have a happy hour but it is for drinks only, no food specials which is very unusual.  I  got jumbulaya which could be considered soup the sauce was way to liquid, didn't even stick to the pasta or meat.  Friend got the cheesesteak and it was lacking in meat.  We love all the apps but the main courses still need a little work.",negative
ch659,3/17/2014,revch1971,5,"I'm going to go ahead & say that this is the classiest local hot spot on the southwest side of town. I visited during happy hour (5pm-10pm, 30% off all alcoholic beverages) for a friend's birthday, located right next to The Lodge. 

Every single dish I ordered was delicious: Crispy gnocchi, grilled octopus, sweet potato fries & the flourless chocolate cake. This was already expected since the owner of this restaurant also runs Oyshi & Soyo down the street & I love their food as well. The octopus dish especially surprised me because the meat itself was tender & held a lot of its flavor. Anthony was our server/bartender & he was very patient with our party & helpful with recommendations. Tasty cocktails too.. I'll definitely be coming back!",positive
ch659,3/16/2014,revch1972,5,"I stumbled upon Sparklings looking for a good breakfast place...my wife and walked in, sat down and noticed they make a dish called Crispy Gniochi....the first time we had it was in New York and the Sparklings version did not disappoint....the ambience was wonderful and we will definitely be returning",positive
ch659,3/15/2014,revch1973,4,"Met here with good friends.. Made an evening of it.  Food was yummy, service was great, pretty room, great bartender.. Chocolate martins.. Delish..",positive
ch659,3/14/2014,revch1974,5,"I feel sort of obligated to give them 5 stars, why... because they're just that awesome! Upon walking in, you will notice the amazing decor. Ambiance really made me give this place 5 stars, it is so beautiful I think they may have even hired a design team. White furniture, with pistachio green cushions. The chandelier is the focal point of the restaurant and gives it the restaurant's name sake ""The Sparklings.""  I came on a Wednesday during lunch and it was totally empty. I guess this is more of a dinner spot, but surprisingly the server said they are kind of busy on the weekends, but not so much. Sort of surprising considering how amazing this place is. So definitely people give them your business! Now on to the food, to start our meal we ordered the seafood bruschetta, so delicious! Loved it and the drizzle of pesto sauce made the dish look even more appetizing. For my main entree I had the jambalaya, something I've never had before. It was pretty good, but I was expecting a little bit more spice and flavor to it. To me it just tasted like chicken, seafood and tomato paste mixed with white rice.  I think it was definitely missing something but I can't exactly put my finger on since it was my first time having it. I think maybe it needed a garnish of scallions on top and the dish itself could of used more garlic? It was only $13 which is very reasonable for me because it was the perfect portion size. All the prices here are very affordable, the most expensive thing is the filet mignon at $25, which I consider almost robbery. My friend had the beat salad which he enjoyed very much. We shared the cheesecake as our dessert, this was totally store bought cheesecake and the server even admitted it not being made on site. I wish they had more dessert options, but the flour-less cake sounded good, I might have to order that next time. As Daniel T. mentioned it might be better to order 2 or 3 appetizers rather than an entree because the appetizers are all mouth watering.",positive
ch659,3/10/2014,revch1975,5,"Don't judge a book by it's cover...open the book!  South Las Vegas is growing and one by one new things appear.  Just recently Sparklings opened!  American/Asian influenced.  My husband and I walked in on a beautiful Thursday afternoon and to our surprise we were the only patrons there.  First impression is French Provincial!!! Velvet chairs, Glamorous Chandelier, many hutches of early american design with antique place wear.  They have 3 different pastel colored rooms for up to 10 seating in each off to the side of the main room, a room for private parties 12 or more you can close off to make it more personal and an open area with solid marble tables and Velvet seats and Benches for comfortable seating.  In another section there is a small bar and a door to outside seating if preferred.   The menu has very comfortable pricing for the dishes they serve, The wait staff is pleasant and warm, the owner even walked over to introduce himself and give kudos to their chef.  By the looks of this place and the quality that goes into their dishes I would think it's more an upscale restaurant, but as we left a man in torn jeans and baseball cap and a girl with shredded shorts and tank top came walking in and were seated and treated as if they were dressed accordingly...so I guess it doesn't have to be an elegant night out.  Every bite of every dish we ordered was excellent...even the teriyaki Octopus which was out of this world! The Salmon in lemon sauce and capers was fabulous as was the Cajun Shrimp Pasta!  Next time I'll make room for the chocolate flourless cake or Creme Brulee.  We will definitely go again and again!! Did I mention that we got excellent service from our waiter???  Best we've had in a long long time!!! It;s nice to have a restaurant like this here in our area without having to drive to Greenvalley or Summerlin for the high end experience.",positive
ch659,3/9/2014,revch1976,5,Very nice restaurant. Nice decor. Staff was wonderful and friendly.  I would be definitely come back a gain.,positive
ch659,3/5/2014,revch1977,5,"A new hidden treasure in the southwest.  It's right next to chee burger chee burger, the quality is outstanding, the decor makes you feel right at home. Their food is fantastic for a very reasonable cost. We had the date, bacon meatball that was out of this world, the sauce was not yoo sweet and not too salty. We also had the seafood pasta which was loaded with seafood unlike a lot of  places, it was pushed with shrimp, scallops, clans, mussels, and had a nice spicy kick to it.",positive
ch659,3/5/2014,revch1978,4,"A group of us friends were having a epic night but still weren't ready to part and ended up at the bar side of the Sparklings. 

Everytime I hear this name it sounds like I'm going to a Barbie and Ken esque couples house and really, the decor is the right amount of homey chic that I would like to believe it so. 

Despite me being too full to try the amazing looking food, the comments from friends were more than positive. It was happy hour which had drink and food specials from 10pm to close (2am - ish). Our server/bartender, Jose, was also such a personality and was absolutely a sweetheart. 

I wish this was in the NW close to me instead as it's a beautiful spot to hang out late night, and a lovely place to eat during day. It looks like a typical neighborhood lodge bar from the outside, but it totally isn't and doesn't serve plain ole' bar food. 

I will be back very soon, for a full dinner. But for late night, this place is a absolutely great spot.",positive
ch659,3/2/2014,revch1979,3,"I just do not know how I feel about this place...
I love it on the inside it soooo pretty and definitely different from anything you really get her in Vegas, on the outside you do not expect much at all and on the inside it looks soo clean, white, bright and spacious!! 
The food just did not really stick out to me much, I went with a group of friends and we literally ordered everything on the appetizer menu (which is huge!!!!!), I remember I hated the crab dip, sooo fishy it killed it for me. But i did like the sliders those were good, tuna tartar was good as well! Yet I do not really know if I liked or disliked the food there. If I had to form an opinion I would say go there for the ambiance and the drinks..... not so much the food.",negative
ch659,3/1/2014,revch1980,4,"My friend and I had heard great things about this place, so we decided to give it a try since we both live near by. Once you step in you feel like your in a fancy little house! The decor is very cute and a great place to bring your family or a first date. We sat at the bar and ordered Meomi (pinot nior) which is fantastic! The seafood linguine is a must and so is the beet salad! Since my visit 4 weeks ago I've been here 3 times already! Definitely more visits to come and Jose (bartender) is such a sweetheart!",positive
ch659,3/1/2014,revch1981,5,"Great dining experience! Quiet. Love the ambiance. We came with 8 people, and were seated and served immediately. We ordered bacon wrapped meatballs, pork sliders, scallops, and crab/ spinach dip. They were all very good! Came out fast. Jason our waiter definitely exceeded our expectations , playing with the babies- and getting to know us. Would highly recommend this place!!!",positive
ch659,2/28/2014,revch1982,2,"I'm between 2 and 3 stars for this.

There is definitely a reason to come here, but it's not what you think. I wanted to come here as a sort of late night dinner. From the pictures, things looked good. Food was described as good. Sure, why not?

Maybe it was my expectation, but I will say the food we had was disappointing. Long story short, this is bar food. Maybe next time we're here, we'll try something else, but yeah, we felt kind of ripped off. What did we have?

- Fried zucchini. This was thoroughly over-battered and thus quite gross and kind of hard on the outside.

- Portobello fries. If you want a good version of this, go to Echo and Rig. If you want an exceptionally hard exterior, go to The Sparklings.

- Tuna tartare. Absolutely avoid this. It's a mix of tuna, mango and avocado served with three pieces of toast. The tuna was overly firm and flavorless. The mango and avocado under-ripe and hard as well. Nothing particularly binding it all together. Just some chunks in a cylinder shape. Not worth it.

- Crispy gnocchi. This was the only item we would have ordered again. An exceptionally flavorful heavy cream and cheese sauce covering a sort of crispy gnocchi, sausage, and nuts. It was nice, but kind of small.

Yeah, food is not their forte. So what is? Now I don't know if this is because it was late, but it was kind of shady even being in there. There was nobody up front. The whole place was empty. Just tables and tables in an otherwise abandoned room. You look to your right, there's a bar. It's a nice bar with nice bartenders. You will have a good beer and be able to sit on the nice couches and chat. Nice. But even then, it's not like it's expansive.

We'd be back for the bar, but nothing more.",negative
ch659,2/26/2014,revch1983,4,"I went here after a hot, sweaty workout wearing my KD VI's and yoga pants to meet up with a friend who was wearing a suit looking cute as a button. I was definitely under-dressed but I was too hungry to care. We sat at the bar while waiting on our other friend.

We got a booth. The seats were big, nice and comfy. The table has a marble top. The chandelier was so pretty and I love how they have flowers spell out ""The Sparklings"" in front. 

We shared a bunch of appetizers and a bottle of sparkling wine. Our bartender/server with wild hair seemed abrasive at first but he loosened up quick when my friend called him out and gave him a hard time the whole night. It was pretty hilarious.

Truffle Parmesan Fries:
Comes with ketchup and lemon garlic sauce. The lemon garlic sauce tasted like it had dill in it. The fries were crisp and were a cross between skinny fries and steak fries in terms of thickness and texture. 
 
Bacon and Dates Wrapped Meatball:
I like bacon-wrapped dates. I like good meatballs. But together smothered in marinara, it was a bit strange. I wish the bacon was a bit more crisp. 3/5

Tuna Tartare:
Fresh tuna with avocado and mango cubes.  It comes with crostini. This was alright. 3.5/5

Gorgonzola Flatbread with Honey:
Just like what the name implies - nothing complicated. It's simple yet tasty. Who doesn't like cheese and honey? 3/5

Grapes, Arugula and Ricotta Flatbread:
With candied walnuts and balsamic vinaigrette. This was good. Sweetness and juiciness from the grapes, peppery arugula, mild taste of ricotta and crunch from the walnuts. 4/5

Roasted Beet and Apple Salad:
With arugula, candied walnuts and balsamic vinaigrette. I don't like beets but this was pretty amazing. It looked pretty and the textures were wonderful. Soft beets, crisp apples and walnuts. 4/5

Crispy Gnocchi:
Gnocchi in pesto with Italian sausage, peas and candied walnuts. I love pesto and the sauce was spot on. The gnocchi was not as crispy as I expected. 4/5

Grilled Octopus:
Baby octopus marinated in soy sauce. It has a nice char to it. A different server put our plate of octopus on our table and said ""here's your octopuses"" which started a short-lived debate. He told us ""octopi is actually wrong...I looked it up"". Well, octopuses and octopi are both correct, actually      /endtangent. 4.5/5

I didn't feel too under-dressed when I saw some lady wearing booty shorts and sneakers. It would be nice to come back here and next time, I'll wear a dress and my favorite Gucci heels - yes, it's worth seeing my tomboy self die a little.",positive
ch659,2/26/2014,revch1984,5,"Ate here last night and it was great! My brother in law had the octopus appetizer and said he loved it. My sister had the French onion soup and she liked it and I had the filet mignon and it was absolutely perfect. Especially for a price of $25, which isn't bad for a good piece of steak. It could easily be compared to Del Frisco's Double Eagle Steakhouse.",positive
ch659,2/21/2014,revch1985,5,"Love this place! If you eat here, sit in Jason's section, he's great. Good food, great service, and good price. Definitely recommend this place.",positive
ch659,2/20/2014,revch1986,4,"This restaurant is absolutely adorable. I didn't get the opportunity to try any of their food this time around, but we sat at the bar and had a drink and I enjoyed it so much I can't wait to return to give their food options a whirl next time.

Walking in, I was pleasantly surprised by the restaurant interior. It's very spacious and super cute. The perfect place for a date night or girls night out. We walked past the dining area and settled in at  the bar. Seats are comfortable and bartenders were friendly and very attentive. They have just about every bottle you can imagine, so you can request just anything your heart desires. I went with The Chandelier, from the cocktail menu, but my friend wanted and White Gummy Bear and the bartender was happy to oblige. 

The drinks were tasty and pretty reasonably priced. I debated ordering an appetizer while I was there, but decided to try to be good since we had just eaten dinner elsewhere. The food menu is extensive and everything seemed reasonably priced, so I look forward to coming back soon and trying some appetizers as well as entrees.",positive
ch659,2/17/2014,revch1987,3,"My girlfriend and I had dinner here last night in the lounge. The hostess had informed us that drinks were 30% off from 5:00 - 10:00 pm if they were served in the lounge. We were seated promptly and greeted by a friendly bartender.

On the way in, we walked through the dining room. Another reviewer described the interior as shabby chic, and we agreed. High ceilings, funky, fun furniture and a good amount of space between tables left an impression that this would be a great spot for larger groups of friends.

The cocktails we ordered were good and tasty, but a touch on the sweet side. The bartender warned us about one particular drink in that was VERY sweet, so we steered clear of that one. They did have a fine beer and and wine selection as well.

We ordered 3 appetizers and one main course. We began with the truffle fries, the bacon and date wrapped meatballs, the arugula and walnut flatbread, and finally, the jambalaya.

Everything was ok. Nothing really stood out, however. I'd call it bland, really, except for the negative connotation of the word. So, a shade tastier than bland. The jambalaya especially had virtually no spice in it at all. The fries and the flatbread were probably the most flavorful -- the fries due to their garlic, herbs and truffle oil and the flatbread had amazing fresh basil.

The jambalaya did arrive already split on two plates for us which was a nice touch. We were too full for desert afterwards. The three apps, one main course, and four total drinks (two for each of us) came to about $60.

We look forward to returning as they are open late (2:00 am most nights I think) and sampling again from the menu.",negative
ch659,2/16/2014,revch1988,5,"incredible. wonderful place. we were there on valentine's day and it was probably their first super busy night. staff was amazing. i ordered the salmon - it was the best salmon i have ever had. and i've eaten a lot of good salmon.
we had a large group and i called a couple of weeks ahead to reserve their party room (seats 12). the room was just as lovely as the rest of the place with chandeliers and comfortable seating. 
our whole group of 12 was quite impressed with the food. steaks were large and looked wonderful. my husband had the grilled veggie sandwich and said it was really good. we both had some sweet potato fries and they were delicious. 
i didn't order dessert - but others in our party did and said they were great. 
our server was very accommodating. they let us decorate the room and do whatever we needed for our group. 
can't say enough good things about this place!",positive
ch659,2/16/2014,revch1989,5,"Gorgeous and comfortable with a clean look. Good craft beer selection. The bacon wrapped date meatballs were delicious! For dinner we got the cajun shrimp and chicken pasta, shrimp po boy, braised short ribs, and rice au gratin with chicken. It was all soooo good! For dessert we had the flourless chocolate cake and the cheesecake. The flourless chocolate cake was rich and decadent, my only complaint is I wish there was more. The cheesecake was a good size slice but a little soft for our preference. We will definitely go back again and again.",positive
ch659,2/16/2014,revch1990,3,"Found this restaurant on yelp and decided to give it a try this past Saturday night.

Love the proximity of the location to my house.  Less than 5 minutes away.  It's located in the Southwest part of town, near the Blue Diamond area.

The restaurant itself is very spacious and there's a beautiful chandelier in the center of the restaurant.  There's more of the long table seating and humongous booths than there is for couples.

Unfortunately, it was DEAD on a Saturday night.  Very surprising considering it is ""Valentine's Day"" weekend.. although there were several others dining it, it was just a bit too quiet that night.

As for the food, we ordered:
- Calamari salad for an appetizer (A-ok.. I wouldn't order again)
- Crispy gnocchi with italian sausage and peas (the sauce was very tasty!  however the more I kept eating, the more I felt it was a bit too creamy and heavy for my liking)
- Cajun Chicken and Shrimp Pasta (yummy & tasty.. sauce was just right)
Prices were overall reasonable.  For our meal, we spent just about $30 or so.

Server we had was nice and just the right amount of attentiveness.

Overall I think I can give this restaurant one more try.  I hope they expand a bit more on their menu.",negative
